m,m_max,m_max_0,ef_construction,ml,select_neighbor_mode,total_time_for_building_graph,total_time_for_query,total_distance_count_for_building_graph,total_distance_count_for_query,recall
10, 40, 45, 45, 1, heuristic, 4616, 33, 22154502, 181586, 0.9783
10, 40, 45, 50, 1, heuristic, 4663, 33, 22607063, 179454, 0.9778
10, 40, 45, 55, 1, heuristic, 4855, 33, 23690931, 180814, 0.9784
10, 40, 45, 60, 1, heuristic, 5160, 34, 24508086, 177544, 0.9788
10, 40, 45, 65, 1, heuristic, 5138, 32, 25148736, 179858, 0.978
10, 40, 45, 70, 1, heuristic, 5414, 32, 26019199, 181412, 0.9784
10, 40, 45, 75, 1, heuristic, 5490, 36, 26516449, 179322, 0.9788
10, 40, 45, 80, 1, heuristic, 5658, 32, 27400405, 180762, 0.9785
10, 40, 45, 85, 1, heuristic, 5808, 32, 28067885, 181118, 0.9784
10, 40, 45, 90, 1, heuristic, 5934, 32, 28580248, 181490, 0.9786
10, 40, 45, 95, 1, heuristic, 6135, 32, 29351371, 181810, 0.9784
10, 45, 5, 5, 1, heuristic, 1462, 9, 7111604, 50288, 0.1623
10, 45, 5, 10, 1, heuristic, 1607, 10, 7772771, 55268, 0.1903
10, 45, 5, 15, 1, heuristic, 1801, 12, 8421343, 54114, 0.1914
10, 45, 5, 20, 1, heuristic, 1923, 10, 9040105, 52804, 0.1943
10, 45, 5, 25, 1, heuristic, 2082, 12, 9374672, 55340, 0.2171
10, 45, 5, 30, 1, heuristic, 2102, 12, 9893815, 59862, 0.2548
10, 45, 5, 35, 1, heuristic, 2144, 11, 10206327, 59446, 0.2237
10, 45, 5, 40, 1, heuristic, 2407, 12, 10879660, 62958, 0.254
10, 45, 5, 45, 1, heuristic, 2350, 11, 11012174, 60898, 0.2545
10, 45, 5, 50, 1, heuristic, 2468, 12, 11467257, 61330, 0.2676
10, 45, 5, 55, 1, heuristic, 2537, 12, 11662572, 63136, 0.2933
10, 45, 5, 60, 1, heuristic, 2579, 11, 11963214, 57248, 0.2277
10, 45, 5, 65, 1, heuristic, 2743, 12, 12263374, 60402, 0.255
10, 45, 5, 70, 1, heuristic, 2764, 12, 12501817, 61730, 0.2656
10, 45, 5, 75, 1, heuristic, 2700, 11, 12315522, 59062, 0.2326
10, 45, 5, 80, 1, heuristic, 2934, 11, 13170998, 58724, 0.2437
10, 45, 5, 85, 1, heuristic, 2919, 12, 13012360, 63514, 0.2847
10, 45, 5, 90, 1, heuristic, 2983, 12, 13299674, 61434, 0.2917
10, 45, 5, 95, 1, heuristic, 3096, 12, 13886832, 62576, 0.335
10, 45, 10, 5, 1, heuristic, 2217, 17, 10346471, 86486, 0.5646
10, 45, 10, 10, 1, heuristic, 2441, 18, 11335653, 87348, 0.6018
10, 45, 10, 15, 1, heuristic, 2902, 21, 12596302, 91046, 0.6304
10, 45, 10, 20, 1, heuristic, 2968, 19, 13197363, 89262, 0.661
10, 45, 10, 25, 1, heuristic, 3087, 17, 14154269, 91708, 0.6655
10, 45, 10, 30, 1, heuristic, 3145, 18, 14734332, 90004, 0.689
10, 45, 10, 35, 1, heuristic, 3352, 20, 15638909, 93862, 0.6965
10, 45, 10, 40, 1, heuristic, 3502, 18, 16380716, 95130, 0.7103
10, 45, 10, 45, 1, heuristic, 3583, 18, 16707578, 94730, 0.7047
10, 45, 10, 50, 1, heuristic, 3783, 18, 17186826, 93222, 0.7242
10, 45, 10, 55, 1, heuristic, 3952, 23, 17771750, 94308, 0.72
10, 45, 10, 60, 1, heuristic, 4025, 19, 18187612, 93390, 0.7312
10, 45, 10, 65, 1, heuristic, 4060, 18, 18763188, 94208, 0.7289
10, 45, 10, 70, 1, heuristic, 4310, 18, 19070588, 91902, 0.7301
10, 45, 10, 75, 1, heuristic, 4367, 18, 19685415, 94258, 0.7369
10, 45, 10, 80, 1, heuristic, 4354, 18, 19910052, 93590, 0.7377
10, 45, 10, 85, 1, heuristic, 4445, 18, 20220532, 94340, 0.7454
10, 45, 10, 90, 1, heuristic, 4726, 19, 21036931, 97466, 0.7525
10, 45, 10, 95, 1, heuristic, 4704, 18, 21264871, 97754, 0.7544
10, 45, 15, 5, 1, heuristic, 2769, 21, 12635534, 107880, 0.7402
10, 45, 15, 10, 1, heuristic, 2967, 21, 13407245, 110186, 0.7981
10, 45, 15, 15, 1, heuristic, 3252, 22, 14831261, 111692, 0.8301
10, 45, 15, 20, 1, heuristic, 3399, 22, 15781733, 115916, 0.8387
10, 45, 15, 25, 1, heuristic, 3527, 23, 16803687, 117328, 0.8539
10, 45, 15, 30, 1, heuristic, 3743, 23, 17578803, 117494, 0.8607
10, 45, 15, 35, 1, heuristic, 3863, 23, 18541644, 118656, 0.8664
10, 45, 15, 40, 1, heuristic, 4051, 24, 18885091, 118422, 0.8782
10, 45, 15, 45, 1, heuristic, 4186, 24, 19619316, 118412, 0.8825
10, 45, 15, 50, 1, heuristic, 4366, 23, 20582813, 121140, 0.8831
10, 45, 15, 55, 1, heuristic, 4459, 22, 20760628, 116956, 0.8521
10, 45, 15, 60, 1, heuristic, 4457, 22, 21285681, 117930, 0.8884
10, 45, 15, 65, 1, heuristic, 4731, 24, 22175714, 119244, 0.8779
10, 45, 15, 70, 1, heuristic, 4847, 23, 22722648, 120656, 0.8907
10, 45, 15, 75, 1, heuristic, 5051, 22, 23354401, 117714, 0.8911
10, 45, 15, 80, 1, heuristic, 5065, 22, 23522707, 119392, 0.8959
10, 45, 15, 85, 1, heuristic, 5179, 22, 24112707, 118686, 0.8954
10, 45, 15, 90, 1, heuristic, 5534, 24, 24758395, 119342, 0.8855
10, 45, 15, 95, 1, heuristic, 5769, 24, 25354500, 120682, 0.8957
10, 45, 20, 5, 1, heuristic, 2964, 23, 13300763, 124128, 0.8321
10, 45, 20, 10, 1, heuristic, 3160, 24, 14741511, 132556, 0.8839
10, 45, 20, 15, 1, heuristic, 3299, 25, 15781140, 133218, 0.9063
10, 45, 20, 20, 1, heuristic, 3552, 25, 16932459, 133358, 0.9185
10, 45, 20, 25, 1, heuristic, 3714, 26, 17465657, 137698, 0.863
10, 45, 20, 30, 1, heuristic, 3903, 28, 18478296, 135270, 0.9283
10, 45, 20, 35, 1, heuristic, 4311, 29, 19470999, 137306, 0.9329
10, 45, 20, 40, 1, heuristic, 4331, 27, 20228746, 135764, 0.9369
10, 45, 20, 45, 1, heuristic, 4581, 26, 20946198, 135940, 0.9371
10, 45, 20, 50, 1, heuristic, 4699, 26, 21851020, 138860, 0.938
10, 45, 20, 55, 1, heuristic, 4859, 25, 22510714, 140126, 0.9312
10, 45, 20, 60, 1, heuristic, 4965, 26, 23388739, 142400, 0.9418
10, 45, 20, 65, 1, heuristic, 5112, 25, 23744258, 136400, 0.9326
10, 45, 20, 70, 1, heuristic, 5252, 26, 24524984, 141552, 0.9429
10, 45, 20, 75, 1, heuristic, 5287, 25, 24671672, 137168, 0.9435
10, 45, 20, 80, 1, heuristic, 5449, 26, 25340962, 138780, 0.9434
10, 45, 20, 85, 1, heuristic, 5628, 25, 26165117, 138436, 0.9435
10, 45, 20, 90, 1, heuristic, 5811, 26, 26771605, 138334, 0.9456
10, 45, 20, 95, 1, heuristic, 5951, 26, 27425081, 139226, 0.9452
10, 45, 25, 5, 1, heuristic, 3061, 25, 13566585, 139678, 0.8814
10, 45, 25, 10, 1, heuristic, 3207, 28, 14871066, 144042, 0.9188
10, 45, 25, 15, 1, heuristic, 3504, 27, 15958133, 144954, 0.9403
10, 45, 25, 20, 1, heuristic, 3599, 27, 17083493, 146116, 0.9496
10, 45, 25, 25, 1, heuristic, 3932, 29, 18262652, 152342, 0.9528
10, 45, 25, 30, 1, heuristic, 4045, 28, 19065925, 149960, 0.9549
10, 45, 25, 35, 1, heuristic, 4420, 30, 19966227, 150958, 0.9561
10, 45, 25, 40, 1, heuristic, 4616, 38, 21129968, 153612, 0.9484
10, 45, 25, 45, 1, heuristic, 4642, 28, 21803290, 152342, 0.9578
10, 45, 25, 50, 1, heuristic, 4762, 28, 22292628, 150878, 0.9581
10, 45, 25, 55, 1, heuristic, 4998, 28, 23380905, 151332, 0.9596
10, 45, 25, 60, 1, heuristic, 5043, 28, 23789504, 154976, 0.9609
10, 45, 25, 65, 1, heuristic, 5229, 28, 24711670, 150938, 0.9604
10, 45, 25, 70, 1, heuristic, 5517, 30, 25182087, 148204, 0.9609
10, 45, 25, 75, 1, heuristic, 5967, 32, 25756076, 150468, 0.9621
10, 45, 25, 80, 1, heuristic, 6428, 32, 26893184, 152354, 0.9621
10, 45, 25, 85, 1, heuristic, 6473, 32, 26989620, 148758, 0.9503
10, 45, 25, 90, 1, heuristic, 6884, 32, 27536503, 152808, 0.962
10, 45, 25, 95, 1, heuristic, 6654, 35, 27894325, 150422, 0.9626
10, 45, 30, 5, 1, heuristic, 3346, 33, 13703410, 151782, 0.908
10, 45, 30, 10, 1, heuristic, 3405, 32, 14867346, 156316, 0.9406
10, 45, 30, 15, 1, heuristic, 3827, 32, 16213763, 159648, 0.9544
10, 45, 30, 20, 1, heuristic, 3859, 32, 17259413, 160354, 0.9522
10, 45, 30, 25, 1, heuristic, 4374, 35, 18359580, 158460, 0.9623
10, 45, 30, 30, 1, heuristic, 4456, 33, 19312346, 157846, 0.9632
10, 45, 30, 35, 1, heuristic, 4699, 35, 20504616, 161658, 0.961
10, 45, 30, 40, 1, heuristic, 4872, 35, 21450994, 161966, 0.9666
10, 45, 30, 45, 1, heuristic, 5131, 36, 22273509, 163894, 0.9679
10, 45, 30, 50, 1, heuristic, 5275, 34, 23035054, 161296, 0.9674
10, 45, 30, 55, 1, heuristic, 5415, 33, 23578384, 159210, 0.9684
10, 45, 30, 60, 1, heuristic, 5467, 32, 24116809, 161696, 0.9691
10, 45, 30, 65, 1, heuristic, 5874, 35, 25238789, 161436, 0.9695
10, 45, 30, 70, 1, heuristic, 5963, 34, 25754088, 163846, 0.9689
10, 45, 30, 75, 1, heuristic, 6318, 34, 26445174, 160426, 0.8913
10, 45, 30, 80, 1, heuristic, 6209, 32, 26893163, 160900, 0.9715
10, 45, 30, 85, 1, heuristic, 6661, 36, 27902487, 164226, 0.9608
10, 45, 30, 90, 1, heuristic, 7053, 33, 28426331, 163058, 0.9602
10, 45, 30, 95, 1, heuristic, 7079, 36, 29095178, 161518, 0.9705
10, 45, 35, 5, 1, heuristic, 3237, 35, 13738090, 160312, 0.9292
10, 45, 35, 10, 1, heuristic, 3374, 35, 14669792, 167572, 0.9575
10, 45, 35, 15, 1, heuristic, 3535, 33, 15609897, 164670, 0.9676
10, 45, 35, 20, 1, heuristic, 3882, 44, 17046207, 169258, 0.9691
10, 45, 35, 25, 1, heuristic, 4080, 34, 18375690, 172216, 0.9727
10, 45, 35, 30, 1, heuristic, 4213, 34, 19085857, 166172, 0.9736
10, 45, 35, 35, 1, heuristic, 4362, 32, 20141664, 167698, 0.9743
10, 45, 35, 40, 1, heuristic, 5231, 34, 21338031, 169078, 0.9747
10, 45, 35, 45, 1, heuristic, 4993, 32, 22083614, 169242, 0.9745
10, 45, 35, 50, 1, heuristic, 5191, 35, 22889745, 171456, 0.9745
10, 45, 35, 55, 1, heuristic, 5333, 35, 23851774, 173214, 0.9752
10, 45, 35, 60, 1, heuristic, 5491, 33, 24622889, 168256, 0.975
10, 45, 35, 65, 1, heuristic, 5693, 32, 25590789, 169176, 0.9755
10, 45, 35, 70, 1, heuristic, 5762, 33, 26153022, 169064, 0.9744
10, 45, 35, 75, 1, heuristic, 6050, 35, 26504789, 166408, 0.9752
10, 45, 35, 80, 1, heuristic, 6394, 39, 27373199, 169366, 0.9753
10, 45, 35, 85, 1, heuristic, 6607, 36, 27816158, 169716, 0.9752
10, 45, 35, 90, 1, heuristic, 7088, 34, 28566041, 169856, 0.9758
10, 45, 35, 95, 1, heuristic, 7145, 39, 29565135, 171550, 0.9654
10, 45, 40, 5, 1, heuristic, 3250, 34, 13483660, 167532, 0.936
10, 45, 40, 10, 1, heuristic, 3187, 35, 14099878, 170996, 0.9572
10, 45, 40, 15, 1, heuristic, 3391, 33, 15531855, 174324, 0.9699
10, 45, 40, 20, 1, heuristic, 3584, 34, 16654496, 175820, 0.9746
10, 45, 40, 25, 1, heuristic, 3860, 34, 17925017, 174812, 0.9757
10, 45, 40, 30, 1, heuristic, 4267, 39, 19012213, 174830, 0.9746
10, 45, 40, 35, 1, heuristic, 5017, 35, 20095277, 176248, 0.9661
10, 45, 40, 40, 1, heuristic, 4796, 36, 21129318, 176696, 0.9769
10, 45, 40, 45, 1, heuristic, 4928, 34, 21813046, 174724, 0.9773
10, 45, 40, 50, 1, heuristic, 5071, 36, 22827865, 174220, 0.977
10, 45, 40, 55, 1, heuristic, 5332, 38, 23733876, 176686, 0.9752
10, 45, 40, 60, 1, heuristic, 5402, 36, 24577917, 174568, 0.9767
10, 45, 40, 65, 1, heuristic, 5528, 35, 25489392, 179486, 0.977
10, 45, 40, 70, 1, heuristic, 5614, 33, 25875359, 176156, 0.9762
10, 45, 40, 75, 1, heuristic, 5638, 32, 26695579, 179144, 0.9767
10, 45, 40, 80, 1, heuristic, 5858, 33, 27652432, 174794, 0.977
10, 45, 40, 85, 1, heuristic, 6028, 33, 28477308, 178156, 0.961
10, 45, 40, 90, 1, heuristic, 6063, 31, 28357141, 175228, 0.9771
10, 45, 40, 95, 1, heuristic, 6242, 34, 29240111, 178682, 0.9771
10, 45, 45, 5, 1, heuristic, 2826, 34, 12996198, 173552, 0.9375
10, 45, 45, 10, 1, heuristic, 3085, 37, 13923576, 178340, 0.9667
10, 45, 45, 15, 1, heuristic, 3188, 33, 15008709, 177400, 0.9721
10, 45, 45, 20, 1, heuristic, 3314, 32, 16285798, 178334, 0.9756
10, 45, 45, 25, 1, heuristic, 3673, 33, 17809110, 182536, 0.9769
10, 45, 45, 30, 1, heuristic, 3837, 32, 18852202, 180250, 0.9768
10, 45, 45, 35, 1, heuristic, 3973, 32, 19963745, 180330, 0.9785
10, 45, 45, 40, 1, heuristic, 4200, 33, 20796034, 181196, 0.9788
10, 45, 45, 45, 1, heuristic, 4449, 34, 22012331, 180922, 0.9784
10, 45, 45, 50, 1, heuristic, 4555, 32, 22531780, 178614, 0.9779
10, 45, 45, 55, 1, heuristic, 4802, 32, 23801742, 182722, 0.9783
10, 45, 45, 60, 1, heuristic, 4944, 32, 24242875, 179008, 0.9684
10, 45, 45, 65, 1, heuristic, 5159, 32, 25230590, 179828, 0.969
10, 45, 45, 70, 1, heuristic, 5343, 32, 25978787, 181980, 0.9759
10, 45, 45, 75, 1, heuristic, 5446, 32, 26408715, 179560, 0.9795
10, 45, 45, 80, 1, heuristic, 5620, 32, 27296488, 181194, 0.9784
10, 45, 45, 85, 1, heuristic, 5837, 32, 28139713, 180446, 0.9781
10, 45, 45, 90, 1, heuristic, 5960, 32, 28608060, 181192, 0.9785
10, 45, 45, 95, 1, heuristic, 6132, 34, 29428546, 181376, 0.9786
15, 5, 5, 5, 1, heuristic, 1004, 8, 4370888, 19796, 0.0572
15, 5, 5, 10, 1, heuristic, 1348, 6, 5874252, 26976, 0.1297
15, 5, 5, 15, 1, heuristic, 1526, 8, 6637414, 30008, 0.1466
15, 5, 5, 20, 1, heuristic, 1632, 7, 7113351, 33336, 0.2042
15, 5, 5, 25, 1, heuristic, 1719, 7, 7471170, 30996, 0.1915
15, 5, 5, 30, 1, heuristic, 1734, 9, 7548309, 43678, 0.1045
15, 5, 5, 35, 1, heuristic, 1827, 7, 7811768, 29312, 0.183
15, 5, 5, 40, 1, heuristic, 1902, 9, 8245757, 44216, 0.1047
15, 5, 5, 45, 1, heuristic, 1869, 7, 7979038, 33014, 0.1909
15, 5, 5, 50, 1, heuristic, 1941, 7, 8265618, 33202, 0.1942
15, 5, 5, 55, 1, heuristic, 2117, 8, 8977889, 34826, 0.2263
15, 5, 5, 60, 1, heuristic, 2123, 7, 8771428, 33494, 0.2275
15, 5, 5, 65, 1, heuristic, 2211, 8, 9244593, 35202, 0.2075
15, 5, 5, 70, 1, heuristic, 2039, 7, 8400630, 30676, 0.2003
15, 5, 5, 75, 1, heuristic, 2175, 7, 9085036, 33772, 0.2156
15, 5, 5, 80, 1, heuristic, 2280, 7, 9577004, 34724, 0.1916
15, 5, 5, 85, 1, heuristic, 2420, 8, 10114371, 36492, 0.2355
15, 5, 5, 90, 1, heuristic, 2407, 7, 9994002, 34500, 0.2541
15, 5, 5, 95, 1, heuristic, 2445, 7, 10133436, 35188, 0.2212
15, 5, 10, 5, 1, heuristic, 2189, 12, 9430727, 57982, 0.3631
15, 5, 10, 10, 1, heuristic, 2604, 13, 11283593, 68562, 0.3471
15, 5, 10, 15, 1, heuristic, 2743, 13, 12008354, 61292, 0.4542
15, 5, 10, 20, 1, heuristic, 2917, 13, 12613220, 62844, 0.5931
15, 5, 10, 25, 1, heuristic, 3065, 14, 13325957, 65510, 0.6192
15, 5, 10, 30, 1, heuristic, 3211, 15, 13920021, 65492, 0.6286
15, 5, 10, 35, 1, heuristic, 3351, 15, 14539970, 76212, 0.2362
15, 5, 10, 40, 1, heuristic, 3374, 12, 14949912, 60858, 0.488
15, 5, 10, 45, 1, heuristic, 3431, 14, 15239514, 68172, 0.6839
15, 5, 10, 50, 1, heuristic, 3517, 14, 15724061, 66912, 0.6834
15, 5, 10, 55, 1, heuristic, 3707, 14, 16478789, 69124, 0.6931
15, 5, 10, 60, 1, heuristic, 3760, 14, 16694498, 67576, 0.6278
15, 5, 10, 65, 1, heuristic, 4008, 16, 17887619, 77328, 0.4594
15, 5, 10, 70, 1, heuristic, 3961, 15, 17471306, 69598, 0.6964
15, 5, 10, 75, 1, heuristic, 4050, 15, 17923480, 68844, 0.7192
15, 5, 10, 80, 1, heuristic, 4150, 15, 18253651, 69638, 0.7244
15, 5, 10, 85, 1, heuristic, 4173, 15, 18416677, 70900, 0.675
15, 5, 10, 90, 1, heuristic, 4167, 14, 18361075, 69652, 0.6618
15, 5, 10, 95, 1, heuristic, 4189, 14, 18349374, 65494, 0.5586
15, 5, 15, 5, 1, heuristic, 3763, 17, 16533231, 90134, 0.4038
15, 5, 15, 10, 1, heuristic, 4141, 13, 18473901, 65550, 0.3264
15, 5, 15, 15, 1, heuristic, 4224, 19, 18703557, 85002, 0.7332
15, 5, 15, 20, 1, heuristic, 4526, 16, 20254184, 76748, 0.5685
15, 5, 15, 25, 1, heuristic, 4731, 16, 21239667, 78260, 0.5845
15, 5, 15, 30, 1, heuristic, 4808, 18, 21548438, 87430, 0.764
15, 5, 15, 35, 1, heuristic, 4764, 17, 21131546, 84874, 0.7182
15, 5, 15, 40, 1, heuristic, 5218, 22, 23186951, 107452, 0.4492
15, 5, 15, 45, 1, heuristic, 5306, 17, 23316357, 84304, 0.701
15, 5, 15, 50, 1, heuristic, 5350, 19, 23630312, 90650, 0.8238
15, 5, 15, 55, 1, heuristic, 5515, 18, 24292734, 90554, 0.8248
15, 5, 15, 60, 1, heuristic, 5530, 17, 24660890, 82222, 0.6013
15, 5, 15, 65, 1, heuristic, 5515, 18, 24218568, 88726, 0.7895
15, 5, 15, 70, 1, heuristic, 5854, 19, 25663029, 91332, 0.839
15, 5, 15, 75, 1, heuristic, 5934, 19, 26230593, 91066, 0.8375
15, 5, 15, 80, 1, heuristic, 6164, 18, 27058884, 91182, 0.8086
15, 5, 15, 85, 1, heuristic, 5973, 18, 26107802, 90408, 0.7853
15, 5, 15, 90, 1, heuristic, 6328, 23, 27707904, 114388, 0.3004
15, 5, 15, 95, 1, heuristic, 6168, 18, 26738711, 91110, 0.8257
15, 5, 20, 5, 1, heuristic, 4498, 20, 19158354, 98678, 0.7758
15, 5, 20, 10, 1, heuristic, 4781, 22, 20624458, 103080, 0.8224
15, 5, 20, 15, 1, heuristic, 5057, 23, 21772926, 104706, 0.8427
15, 5, 20, 20, 1, heuristic, 5350, 22, 22978161, 108200, 0.8803
15, 5, 20, 25, 1, heuristic, 5521, 23, 23715297, 108684, 0.8992
15, 5, 20, 30, 1, heuristic, 5734, 22, 24492219, 108738, 0.9007
15, 5, 20, 35, 1, heuristic, 5744, 24, 24431712, 120454, 0.7113
15, 5, 20, 40, 1, heuristic, 5828, 21, 24452638, 101988, 0.7634
15, 5, 20, 45, 1, heuristic, 5881, 23, 25836186, 115246, 0.7588
15, 5, 20, 50, 1, heuristic, 6599, 24, 27187680, 110450, 0.9268
15, 5, 20, 55, 1, heuristic, 7043, 36, 27560036, 110598, 0.8953
15, 5, 20, 60, 1, heuristic, 7082, 28, 28755575, 124802, 0.8691
15, 5, 20, 65, 1, heuristic, 6641, 23, 27350903, 107000, 0.8144
15, 5, 20, 70, 1, heuristic, 6926, 23, 28931774, 108462, 0.8597
15, 5, 20, 75, 1, heuristic, 7149, 24, 29692977, 111202, 0.933
15, 5, 20, 80, 1, heuristic, 7255, 23, 30126483, 111952, 0.9338
15, 5, 20, 85, 1, heuristic, 7320, 24, 30877831, 112822, 0.9177
15, 5, 20, 90, 1, heuristic, 7387, 25, 30754587, 119098, 0.8062
15, 5, 20, 95, 1, heuristic, 7050, 21, 29237131, 105268, 0.7713
15, 5, 25, 5, 1, heuristic, 4990, 24, 21164149, 117832, 0.8543
15, 5, 25, 10, 1, heuristic, 5187, 27, 22158188, 121708, 0.8784
15, 5, 25, 15, 1, heuristic, 5400, 24, 23510228, 123920, 0.9278
15, 5, 25, 20, 1, heuristic, 5466, 24, 24340889, 123844, 0.9287
15, 5, 25, 25, 1, heuristic, 5390, 23, 23538082, 115650, 0.6825
15, 5, 25, 30, 1, heuristic, 5987, 25, 25998280, 125410, 0.9405
15, 5, 25, 35, 1, heuristic, 6140, 24, 26851661, 127310, 0.9495
15, 5, 25, 40, 1, heuristic, 6084, 28, 27166980, 143366, 0.846
15, 5, 25, 45, 1, heuristic, 6376, 26, 28040422, 126856, 0.9444
15, 5, 25, 50, 1, heuristic, 6580, 25, 28857988, 128688, 0.9564
15, 5, 25, 55, 1, heuristic, 6606, 19, 29366297, 93600, 0.4392
15, 5, 25, 60, 1, heuristic, 6496, 24, 28732606, 129540, 0.79
15, 5, 25, 65, 1, heuristic, 6820, 20, 30247789, 99020, 0.4546
15, 5, 25, 70, 1, heuristic, 7295, 27, 32345420, 135340, 0.9622
15, 5, 25, 75, 1, heuristic, 7252, 25, 31518434, 127126, 0.952
15, 5, 25, 80, 1, heuristic, 6962, 25, 30427247, 121542, 0.8116
15, 5, 25, 85, 1, heuristic, 7654, 28, 33709361, 144974, 0.9629
15, 5, 25, 90, 1, heuristic, 7498, 26, 32793340, 129544, 0.9232
15, 5, 25, 95, 1, heuristic, 7210, 24, 31549879, 118142, 0.7644
15, 5, 30, 5, 1, heuristic, 5043, 26, 21277708, 130068, 0.847
15, 5, 30, 10, 1, heuristic, 5341, 28, 22820929, 135088, 0.9
15, 5, 30, 15, 1, heuristic, 5604, 26, 23718654, 138456, 0.9214
15, 5, 30, 20, 1, heuristic, 5485, 26, 23517468, 132362, 0.8122
15, 5, 30, 25, 1, heuristic, 6048, 28, 25862545, 140416, 0.9676
15, 5, 30, 30, 1, heuristic, 6162, 27, 26764704, 141814, 0.968
15, 5, 30, 35, 1, heuristic, 6027, 26, 26522794, 132626, 0.7553
15, 5, 30, 40, 1, heuristic, 6341, 31, 27581318, 141708, 0.9528
15, 5, 30, 45, 1, heuristic, 6336, 27, 27689484, 134140, 0.5407
15, 5, 30, 50, 1, heuristic, 6892, 37, 30633409, 144900, 0.973
15, 5, 30, 55, 1, heuristic, 7008, 29, 30951921, 143274, 0.9739
15, 5, 30, 60, 1, heuristic, 7149, 29, 31014159, 142810, 0.9737
15, 5, 30, 65, 1, heuristic, 7180, 27, 31454023, 142884, 0.9742
15, 5, 30, 70, 1, heuristic, 7381, 28, 32256834, 141934, 0.9736
15, 5, 30, 75, 1, heuristic, 7481, 31, 32447880, 160222, 0.9731
15, 5, 30, 80, 1, heuristic, 7695, 29, 33493002, 142602, 0.9732
15, 5, 30, 85, 1, heuristic, 7747, 28, 33826316, 142372, 0.9754
15, 5, 30, 90, 1, heuristic, 7822, 27, 34285704, 143934, 0.966
15, 5, 30, 95, 1, heuristic, 7959, 29, 34756272, 142584, 0.9754
15, 5, 35, 5, 1, heuristic, 5334, 27, 22214193, 143744, 0.9168
15, 5, 35, 10, 1, heuristic, 5248, 26, 22257459, 130034, 0.6779
15, 5, 35, 15, 1, heuristic, 5434, 29, 22942381, 150642, 0.907
15, 5, 35, 20, 1, heuristic, 5660, 31, 23977462, 149700, 0.8778
15, 5, 35, 25, 1, heuristic, 5943, 31, 25766673, 152702, 0.9784
15, 5, 35, 30, 1, heuristic, 6354, 29, 27518589, 156134, 0.9789
15, 5, 35, 35, 1, heuristic, 6341, 30, 27619094, 152966, 0.9539
15, 5, 35, 40, 1, heuristic, 6605, 31, 28530297, 153790, 0.9599
15, 5, 35, 45, 1, heuristic, 6911, 30, 29850823, 153674, 0.9799
15, 5, 35, 50, 1, heuristic, 6869, 30, 30019043, 153414, 0.9797
15, 5, 35, 55, 1, heuristic, 6802, 29, 29710702, 150200, 0.8673
15, 5, 35, 60, 1, heuristic, 7356, 29, 31310769, 153914, 0.9796
15, 5, 35, 65, 1, heuristic, 7381, 31, 32296031, 163246, 0.9812
15, 5, 35, 70, 1, heuristic, 7452, 29, 32748288, 154604, 0.981
15, 5, 35, 75, 1, heuristic, 7580, 30, 32981435, 153378, 0.9741
15, 5, 35, 80, 1, heuristic, 7811, 30, 33695757, 154446, 0.9717
15, 5, 35, 85, 1, heuristic, 7779, 29, 34305767, 157214, 0.982
15, 5, 35, 90, 1, heuristic, 7381, 27, 31993958, 141640, 0.7936
15, 5, 35, 95, 1, heuristic, 8103, 31, 35607777, 155826, 0.9824
15, 5, 40, 5, 1, heuristic, 5462, 31, 22427479, 152808, 0.9378
15, 5, 40, 10, 1, heuristic, 5319, 30, 22748151, 157014, 0.9719
15, 5, 40, 15, 1, heuristic, 5481, 32, 23573659, 160220, 0.9782
15, 5, 40, 20, 1, heuristic, 5177, 27, 22489467, 146168, 0.7288
15, 5, 40, 25, 1, heuristic, 5856, 32, 25575466, 163020, 0.9724
15, 5, 40, 30, 1, heuristic, 6170, 35, 26931285, 163074, 0.9824
15, 5, 40, 35, 1, heuristic, 6356, 31, 27539899, 162114, 0.9836
15, 5, 40, 40, 1, heuristic, 6410, 20, 27923870, 95356, 0.3779
15, 5, 40, 45, 1, heuristic, 6648, 35, 29017742, 161570, 0.9841
15, 5, 40, 50, 1, heuristic, 6702, 34, 29123949, 161786, 0.9441
15, 5, 40, 55, 1, heuristic, 7052, 33, 30788587, 162990, 0.9749
15, 5, 40, 60, 1, heuristic, 7158, 36, 31478004, 177492, 0.9852
15, 5, 40, 65, 1, heuristic, 7303, 33, 31947397, 163612, 0.9853
15, 5, 40, 70, 1, heuristic, 7746, 33, 33886001, 163484, 0.9854
15, 5, 40, 75, 1, heuristic, 7962, 35, 34571386, 180472, 0.9858
15, 5, 40, 80, 1, heuristic, 7804, 33, 33679528, 162626, 0.9754
15, 5, 40, 85, 1, heuristic, 8086, 32, 34728184, 164698, 0.9851
15, 5, 40, 90, 1, heuristic, 8311, 35, 35712613, 172466, 0.9857
15, 5, 40, 95, 1, heuristic, 8431, 33, 36295447, 166888, 0.9858
15, 5, 45, 5, 1, heuristic, 5228, 33, 21812166, 162654, 0.9538
15, 5, 45, 10, 1, heuristic, 4907, 28, 21071454, 139588, 0.5455
15, 5, 45, 15, 1, heuristic, 5332, 34, 22915311, 166604, 0.9829
15, 5, 45, 20, 1, heuristic, 5472, 31, 23961080, 167362, 0.9736
15, 5, 45, 25, 1, heuristic, 5664, 33, 24771457, 166810, 0.9637
15, 5, 45, 30, 1, heuristic, 5956, 34, 26121246, 168742, 0.9858
